"","name","DistKM","fake","long","lat.x","lon","lat.y","CityGTD"
"661","desur",54.4738937706754,1,79.483333,12.433333,79.493,11.941,"villupuram"
"662","deulgaonraja",44.5079270962041,1,76.033333,20.016667,75.7138884,19.7514798,"maharashtra"
"663","devadanapatti",24.4727552905479,1,77.65,10.15,77.4768115,10.0103658,"theni"
"664","devaprayag",18.5777856058657,1,78.616667,30.15,78.7881089,30.2268296,"surankote"
"665","devarkonda",16.1158178014692,1,78.933333,16.7,79.0390799,16.8040486,"chintagudam"
"666","devgarh",84.2844434764997,1,73.9,25.533333,74.736462,25.4817609,"kuntwar"
"667","devghar",46.8868300359135,1,86.69,24.49,86.3376761,24.764688,"jamuidistrict"
"668","devli",71.4453588451588,1,75.383333,25.75,74.736462,25.4817609,"kuntwar"
"669","dewas",31.6520507311349,1,76.05,22.97,76.0520464,22.6841873,"indeh"
"670","dhaka",12.2478453858901,1,85.166667,26.683333,85.273611,26.738056,"barginia"
"671","dhali",15.5420287957863,1,77.166667,10.5,77.0481093,10.5773292,"thondamuthur"
"672","dhamnod",68.7597578550608,1,75.466667,22.216667,75.7669461,22.7713701,"budhaniya"
"673","dhampur",21.6774123207062,1,78.516667,29.316667,78.4,29.15,"noorpura"
"674","dhamtari",48.8428008091221,1,81.55,20.71,81.8995904,21.0043452,"lakhana"
"675","dhana",65.3797272399261,1,78.85,23.75,79.4056784,24.0456942,"sumblar"
"676","dhanaula",12.8016546456919,1,75.583333,30.283333,75.6755215,30.2000946,"longowal"
"677","dhanaura",10.6571193103507,1,78.25,28.966667,78.1856551,29.0444213,"wahabpura"
"678","dhanbad",1.1627797570772,1,86.42,23.8,86.4303859,23.7956531,"dhandbad"
"679","dhandhuka",10.0273714489378,1,71.983333,22.366667,71.921609,22.4367067,"vanala"
"680","dhanera",26.4939083454188,1,72.016667,24.516667,72.2748686,24.5543749,"sodal"
"681","dhanwar",40.3085265134971,1,85.983333,24.416667,86.2869507,24.1821391,"giridh"
"682","dhanwar",40.3085265134971,1,85.983333,24.416667,86.2869507,24.1821391,"giridih"
"683","dhar",52.5560612757394,1,75.29,22.6,75.7669461,22.7713701,"budhaniya"
"684","dharampur",35.3439057259503,1,73.183333,20.533333,72.995636,20.26762,"atal"
"685","dharampuri",79.5324248172313,1,75.35,22.166667,75.7669461,22.7713701,"budhaniya"
"686","dharangaon",93.3077839615704,1,75.266667,21.016667,74.6861497,20.3748736,"panzan"
"687","dharapuram",1.10612800230505,1,77.52,10.74,77.52,10.73,"dharampuram"
"688","dharchula",78.143977021565,1,80.533333,29.85,79.8303746,29.5033544,"dharmari"
"689","dhari",36.6242314032399,1,71.016667,21.333333,71.3505205,21.2260857,"jabal"
"690","dhariwal",0.61636597845906,1,75.319167,31.954167,75.323245,31.958504,"deriwal"
"691","dhariwal",0.61636597845906,1,75.319167,31.954167,75.323245,31.958504,"dhaurewal"
"692","dharmabad",33.5521532339941,1,77.85,18.9,77.9163886,18.6035506,"sangam"
"693","dharmanagar",16.337109671927,1,92.166667,24.366667,92.0199727,24.3059236,"chirakhuti"
"694","dharmapuri",3.59930303796567,1,78.16,12.13,78.1877922,12.1123723,"annasagaram"
"695","dharmavaram",28.3487657149268,1,77.71,14.42,77.9224589,14.5709961,"peddaktnta"
"696","dharur",63.359071395003,1,76.116667,18.816667,76.1377935,18.2446028,"khajala"
"697","dhaulpur",57.3155811643578,1,77.87,26.7,77.7509303,26.1939132,"bagebar"
"698","dhekiajuli",0,1,92.5,26.7,92.5,26.7,"dhekiagula"
"699","dhemaji",41.4555058562672,1,94.583333,27.483333,95.0013455,27.4527348,"lahowal"
"700","dhenkanal",25.8227960832219,1,85.6,20.67,85.5843632,20.9027742,"bampu"
"701","dhilwan",5.7971226040254,1,75.35,31.516944,75.28897,31.51655,"beas"
"702","dhing",14.8205131876079,1,92.466667,26.466667,92.3554527,26.377975,"batabori"
"703","dhola",21.1484781724043,1,71.783333,21.883333,71.7110875,22.062042,"pathie"
"704","dhone",48.4302419314076,1,77.883333,15.416667,78.0372792,15.8281257,"kurmol"
"705","dhoraji",23.3100906795416,1,70.44,21.74,70.4394719,21.5294789,"ogaad"
"706","dhrangadhra",78.3585632754602,1,71.46,23,71.921609,22.4367067,"vanala"
"707","dhrol",38.4269473844731,1,70.416667,22.566667,70.05773,22.4707019,"ajamnagar"
"708","dhrol",38.4269473844731,1,70.416667,22.566667,70.05773,22.4707019,"jamnijara"
"709","dhuburi",1.1185980834279,1,89.97,26.03,89.9743463,26.0206982,"dhubri"
"710","dhule",58.7910757453782,1,74.77,20.9,74.6861497,20.3748736,"panzan"
"711","dhulian",15.8879800695399,1,87.97,24.68,87.8267292,24.7386905,"kotalpakur"
"712","dhupgari",12.5657541984239,1,89.014496,26.585747,89.0179332,26.6991164,"jalpaiguridistrict"
"713","dhuri",6.46228530181762,1,75.87,30.37,75.8069082,30.3901443,"sangrurdistrict"
"714","dhuwaran",30.8110747457819,1,72.8,22.233333,73.0980773,22.2538431,"sangma"
"715","dibai",30.261599251525,1,78.25,28.216667,77.9417391,28.2196199,"shahbaajpur"
"716","dibrugarh",9.92791527975332,1,94.91,27.49,95.0013455,27.4527348,"lahowal"
"717","didwana",36.8368080111646,1,74.57,27.39,74.6543156,27.0662162,"ratanhira"
"718","dig",59.2272100339729,1,77.333333,27.466667,77.8513786,27.7362406,"baksa"
"719","digapahandi",18.313940995261,1,84.583333,19.366667,84.7289442,19.2757674,"westmedinipurdistrict"
"720","digboi",15.4363093249251,1,95.618056,27.383333,95.7378808,27.2941392,"ledo"
"721","digha",35.9812995659242,1,87.55,21.683333,87.2269973,21.8038883,"jaleshwar"
"722","diglur",33.9184302722771,1,77.6,18.55,77.9163886,18.6035506,"sangam"
"723","digras",17.2191702792631,1,77.716667,20.116667,77.6221091,20.2440303,"karli"
"724","dimapur",0.869559619113947,1,93.73,25.92,93.7263905,25.912862,"nagalandstate"
"725","dinanagar",4.0616522370906,1,75.466667,32.15,75.4330161,32.1271567,"ahluwal"
"726","dindigul",3.20073679717387,1,77.97,10.36,77.9891656,10.3818469,"nandhavanappatty"
"727","dindori",42.9536904428423,1,81.083333,22.95,81.422404,23.1780328,"bodari"
"728","dinhata",25.3942332117966,1,89.466667,26.133333,89.4765807,26.3623654,"chapaguri"
"729","diphu",14.2260753907161,1,93.43,25.84,93.4372149,25.9682439,"manja"
"730","dirba",11.8185693970107,1,75.983333,30.066667,76.0598598,29.983407,"parta"
"731","disa",33.9963799093001,1,72.18,24.26,72.2748686,24.5543749,"sodal"
"732","diu",69.6476770128849,1,70.983333,20.7,71.3505205,21.2260857,"jabal"
"733","doda",9.83548765193383,1,75.566667,33.133333,75.4650595,33.1097879,"masiri"
"734","dohrighat",22.5337118200066,1,83.516389,26.264444,83.33,26.15,"jiyanpur"
"735","doiwala",14.5243894793138,1,78.116667,30.183333,78.0388015,30.2955616,"bahugund"
"736","dondaicha",106.842016046887,1,74.566667,21.333333,74.6861497,20.3748736,"panzan"
"737","dongargaon",19.2697859677889,1,80.85,20.966667,80.8986502,21.1346125,"rajnandgaondistrict"
"738","dostpur",16.1329019972692,1,82.466667,26.283333,82.3695988,26.1669759,"kabipur"
"739","dubrajpur",33.2685274724583,1,87.383333,23.8,87.172971,23.570439,"baska"
"740","dudhani",23.2273289742146,1,76.366667,17.366667,76.3579401,17.5763706,"hiroli"
"741","duliagaon",1.18439162894094,1,95.316667,27.366667,95.3222503,27.3572121,"duliajan"
"742","dumduma",8.85335667825967,1,95.566667,27.566667,95.6457951,27.529131,"tinsukiadistrict"
"743","dumka",16.2230451888688,1,87.25,24.266667,87.3016132,24.4052887,"dumkadistrict"
"744","dumra",22.2238687120651,1,85.516667,26.566667,85.719071,26.6511074,"sursanddistrict"
"745","dumraon",23.0916893293769,1,84.15,25.55,84.1487319,25.7584381,"balia"
"746","dundwaraganj",56.2022955231882,1,78.95,27.733333,79.02,27.23,"mainaopuri"
"747","dungarpur",40.2356358809344,1,71.733333,21.283333,71.3505205,21.2260857,"jabal"
"748","durg",0.236400571876072,1,81.38,21.21,81.3780632,21.2088774,"bilai"
"749","durgapur",16.0203273572146,1,87.31,23.5,87.172971,23.570439,"baska"
"750","dusi",31.5730621059396,1,79.683333,12.766667,79.9195995,12.9331232,"sriperumpudur"
"751","dwarahat",15.5159068856829,1,79.433333,29.783333,79.4321825,29.6433615,"runikheta"
"752","dwarka",19.5524255205751,1,68.967778,22.239444,69.0312124,22.4058584,"meethapur"
"753","dwarka",19.5524255205751,1,68.967778,22.239444,69.0312124,22.4058584,"mithapur"
"754","egra",21.0316138905254,1,87.533333,21.9,87.7061771,22.000381,"champai"
"755","elayirampannai",8.63467911095099,1,77.833333,9.266667,77.9060324,9.2370296,"nalli"
"756","ellenabad",38.0687535760311,1,74.65,29.45,75.0319111,29.5294466,"tehsilgoal"
"757","elumalai",29.1828852973219,1,77.7,9.866667,77.4768115,10.0103658,"theni"
"758","eluru",52.9751321743554,1,81.11,16.72,80.6132646,16.7247446,"venkatapuram"
"759","eral",16.7828385043509,1,78.016667,8.633333,78.0216792,8.4816699,"sandarpuram"
"760","eraniel",33.729362589733,1,77.3,8.2,77.6020092,8.1503901,"tsunaminagar"
"761","erattupetta",11.0941704312675,1,76.783333,9.7,76.68302,9.7124781,"kothkapally"
"762","erode",16.3350099275456,1,77.73,11.35,77.6012152,11.2748185,"kargildistrict"
"763","etah",53.2152863017824,1,78.64,27.57,79.02,27.23,"mainaopuri"
"764","etawah",30.9654101830485,1,79.01,26.78,79.1040432,26.5136064,"hanumantpur"
"765","ettaiyapuram",12.8383570644892,1,77.983333,9.15,77.9060324,9.2370296,"nalli"
"766","faizabad",1.48886771113817,1,82.14,26.78,82.15,26.77,"rauzabad"
"767","faizpur",59.9058423906264,1,75.85,21.166667,76.3520193,20.9009338,"rureasal"
"768","falakata",27.1833515033812,1,89.205448,26.520841,89.0179332,26.6991164,"jalpaiguridistrict"
"769","farakka",11.3803519375197,1,87.9,24.816667,87.8267292,24.7386905,"kotalpakur"
"770","faridkot",0.205388520250041,1,74.74,30.68,74.7395591,30.678187,"faridkat"
"771","farrukhabad",55.5155274173684,1,79.57,27.4,80.0981869,27.5705886,"northernindia"
"772","farrukhabad",55.5155274173684,1,79.57,27.4,80.0981869,27.5705886,"uttarpradesh"
"773","fatehabad",28.4408317756093,1,75.45,29.52,75.2352171,29.6949451,"sarzulgarh"
"774","fatehgarh",51.202166229411,1,79.633333,27.366667,80.0981869,27.5705886,"northernindia"
"775","fatehgarh",51.202166229411,1,79.633333,27.366667,80.0981869,27.5705886,"uttarpradesh"
"776","fatehpur",106.451972295843,1,74.95,27.99,74.6543156,27.0662162,"ratanhira"
"777","fatehpurchaurasi",11.6871778128246,1,80.266667,26.783333,80.361689,26.8454351,"tikana"
"778","fatehpursikri",61.0205227525435,1,77.666667,27.1,77.949593,27.5893062,"matu"
"779","fazilka",44.4659127450098,1,74.02,30.41,74.4093258,30.1937521,"kabarwala"
"780","firozabad",63.051322081331,1,78.39,27.15,79.02,27.23,"mainaopuri"
"781","firozpur",0.0927099605060514,1,74.61,30.92,74.6107628,30.9205165,"ferozeporearea"
"782","firozpurcantonment",3.42680009801181,1,74.6,30.95,74.6107628,30.9205165,"ferozeporearea"
"783","firozpurjhirka",26.3133658089011,1,76.95,27.8,77.0780316,28.0084323,"sangel"
"784","forbesganj",48.0119795041917,1,87.25,26.3,86.7962965,26.1573297,"pipra"
"785","gadag",16.2946274006538,1,75.63,15.44,75.7138884,15.3172775,"karnatakastate"
"786","gadarwara",14.4109735216806,1,78.783333,22.916667,78.6568942,22.9734229,"madyapradesh"
"787","gadwal",51.210245523535,1,77.8,16.23,78.0372792,15.8281257,"kurmol"
"788","gagret",10.639534997251,1,76.066667,31.666667,76.164342,31.7139119,"sapore"
"789","gairatganj",65.2929815539887,1,78.216667,23.4,78.6568942,22.9734229,"madyapradesh"
"790","gajendragarh",54.3609962616814,1,75.983333,15.733333,75.7138884,15.3172775,"karnatakastate"
"791","gajraula",21.97803765802,1,78.23,28.85,78.1856551,29.0444213,"wahabpura"
"792","galiakot",85.018197014842,1,74,23.516667,74.8317052,23.4859847,"sarwan"
"793","gandai",27.6859172089826,1,81.1,21.666667,80.8343189,21.6959288,"dalli"
"794","gandevi",14.7606162002504,1,72.983333,20.816667,72.9520348,20.9467019,"navasar"
"795","gandhidham",26.7694617566204,1,70.13,23.07,69.901433,23.1872223,"ratnal"
"796","gangakher",67.8278294392685,1,76.75,18.95,77.0219019,18.3947111,"lohara"
"797","ganganagar",2.69459660857356,1,73.86,29.93,73.8833333,29.9166667,"sriganganagar"
"798","gangapur",59.8888049608226,1,76.72,26.47,77.1887747,26.1328505,"harkhui"
"799","gangarampur",1.01945197940435,1,88.52,25.4,88.5099908,25.4014266,"belbari"
"800","gangavalli",33.1464292138556,1,78.65,11.483333,78.4012626,11.6554807,"vazhapadi"
"801","gangawati",87.6020921948837,1,76.52,15.44,75.7138884,15.3172775,"karnatakastate"
"802","gangoh",19.4110211424552,1,77.25,29.77,77.1815867,29.9346429,"chogawan"
"803","gangotri",71.4934708996403,1,78.933333,30.983333,79.0630932,30.3482863,"gorna"
"804","gangtok",2.83336233393491,1,88.616667,27.333333,88.642858,27.343665,"sikkimstate"
"805","ganjam",7.29216988587014,1,84.783333,19.316667,84.7289442,19.2757674,"westmedinipurdistrict"
"806","ganjmuradabad",22.2338548562704,1,80.183333,26.966667,80.361689,26.8454351,"tikana"
"807","garautha",52.1936568419334,1,79.3,25.566667,79.4506989,26.0176081,"madora"
"808","gardhiwala",10.795586610397,1,75.750556,31.7325,75.8069082,31.6478976,"hoshiapurdistrict"
"809","gardhiwala",10.795586610397,1,75.750556,31.7325,75.8069082,31.6478976,"hoshiarpurdistrict"
"810","gardhiwala",10.795586610397,1,75.750556,31.7325,75.8069082,31.6478976,"hashiapurdistrict"
"811","garhakota",40.4087114431434,1,79.15,23.766667,79.4056784,24.0456942,"sumblar"
"812","garhshankar",6.02942934333558,1,76.133333,31.216667,76.1080752,31.2665303,"satnaur"
"813","gariaband",42.1517165337366,1,82.061389,20.635,82.4590282,20.5659016,"gatibeda"
"814","gariadhar",41.7159265041528,1,71.583333,21.533333,71.3505205,21.2260857,"jabal"
"815","garwa",3.59728559937694,1,83.816667,24.183333,83.7995617,24.1548982,"garwah"
"816","garwa",3.59728559937694,1,83.816667,24.183333,83.7995617,24.1548982,"garhwa"
"817","gaurela",25.2182992712602,1,81.9,22.75,81.9725726,22.9675628,"darhar"
"818","gauribidanur",39.6888203452119,1,77.516667,13.611111,77.5741212,13.9654177,"bapanpalli"
"819","gauripur",0.981106142076616,1,89.961584,26.083524,89.9655224,26.0916341,"gauripar"
"820","gawan",46.5167827709184,1,78.35,28.433333,77.9417391,28.2196199,"shahbaajpur"
"821","gaya",15.1981245006434,1,85,24.81,84.8741472,24.885083,"nepa"
"822","gevrai",53.8016091862538,1,75.75,19.266667,75.7138884,19.7514798,"maharashtra"
"823","gezing",1.83905856507492,1,88.266667,27.283333,88.2534192,27.2949675,"gayzing"
"824","ghamarwin",10.1358849496429,1,76.716667,31.45,76.6160355,31.480278,"kaller"
"825","ghanaur",0.88478380996385,1,76.607222,30.332222,76.6033611,30.3394666,"punjahstate"
"826","ghanaur",0.88478380996385,1,76.607222,30.332222,76.6033611,30.3394666,"punjabstate"
"827","ghansor",48.6841416239218,1,79.95,22.65,80.4098492,22.5453027,"kudhwan"
"828","gharghoda",27.2349345159089,1,83.35,22.166667,83.3749322,21.9218116,"patrapali"
"829","ghatal",10.6047542413445,1,87.72,22.67,87.791791,22.7388035,"ishanpara"
"830","ghatanji",73.6235021107515,1,78.316667,20.133333,77.6221091,20.2440303,"karli"
"831","ghatsila",12.6610881729022,1,86.483333,22.6,86.4996546,22.4866756,"singhbumdistrict"
"832","ghatsila",12.6610881729022,1,86.483333,22.6,86.4996546,22.4866756,"eastsinghbhum"
"833","ghazipur",12.7397231977167,1,83.59,25.59,83.6587808,25.4934023,"gagran"
"834","ghiror",22.4010177008332,1,78.8,27.183333,79.02,27.23,"mainaopuri"
"835","ghogha",72.5012404291355,1,72.283333,21.683333,71.7110875,22.062042,"pathie"
"836","ghorawal",40.3467003720513,1,82.783333,24.766667,82.9931607,24.4570238,"sonebhadra"
"837","ghosi",21.8558763213795,1,83.543611,26.108333,83.33,26.15,"jiyanpur"
"838","ghoti",33.1690948903096,1,73.633333,19.716667,73.7611505,19.9907996,"charsing"
"839","ghugus",48.3657797179843,1,79.133333,19.933333,79.4749587,19.6395428,"dhanora"
"840","gidam",1.04890811762407,1,81.4,18.983333,81.3990957,18.9738962,"geedam"
"841","giddalur",48.6659050422412,1,78.916667,15.35,78.4830934,15.4785694,"nandyai"
"842","giddalur",48.6659050422412,1,78.916667,15.35,78.4830934,15.4785694,"nandyaldistrict"
"843","giddalur",48.6659050422412,1,78.916667,15.35,78.4830934,15.4785694,"nandiyal"
"844","giddarbaha",11.2005511329662,1,74.666667,30.2,74.6590728,30.0991779,"mann"
"845","goalpara",0.497382223851969,1,90.616667,26.166667,90.62,26.17,"goalparadistrict"
"846","goavelha",5.77000510792126,1,73.866667,15.433333,73.8440398,15.3860329,"vasco"
"847","gobindgarh",7.04229742308279,1,76.31,30.66,76.3622814,30.6153754,"tarkhanmajra"
"848","godda",30.1815015294346,1,87.216667,24.833333,87.2101924,25.1057331,"nathuchak"
"849","godhra",71.7215689994515,1,73.6,22.77,73.1880618,22.2475172,"makarpur"
"850","gogapur",15.0708541767147,1,75.516667,23.55,75.6510381,23.4937408,"nadimarg"
"851","gohad",65.8720183755659,1,78.45,26.43,79.1040432,26.5136064,"hanumantpur"
"852","gohana",25.0801758450493,1,76.7,29.13,76.5589379,28.9406989,"sundarpur"
"853","gohand",36.5672380012052,1,79.55,25.7,79.4506989,26.0176081,"madora"
"854","gohpur",21.5109746576524,1,93.633333,26.883333,93.8375413,26.9479685,"dangia"
"855","gokak",33.3530460474157,1,74.81,16.18,74.78,16.48,"raibaga"
"856","gokul",27.709875307736,1,77.716667,27.45,77.949593,27.5893062,"matu"
"857","golabazar",17.9879316715248,1,83.355278,26.343056,83.4636883,26.4727817,"gambirpur"
"858","golaghat",0.496725587473402,1,93.966667,26.516667,93.97,26.52,"golaghatdistrict"
"859","golagokarannath",32.8338510632142,1,80.47,28.08,80.77,27.95,"lakhimpurkheri"
"860","golakganj",4.93784409569344,1,89.833333,26.1,89.784392,26.1058186,"assamborder"
"861","gonda",45.5535897776811,1,81.95,27.14,82.15,26.77,"rauzabad"
"862","gondal",45.8704679916611,1,70.8,21.97,71.2012916,22.147979,"kamlapur"
"863","gondiya",1.24259689082018,1,80.2,21.47,80.195,21.4598,"gondia"
"864","gopalganj",22.3326210478474,1,84.43,26.47,84.5981913,26.6031974,"paharpur"
"865","gopalur",53.663850792648,1,77.8,16.616667,77.4687631,16.9818268,"medakdistrict"
"866","gopamau",8.78328722776882,1,80.283333,27.55,80.3714326,27.5608279,"matan"
"867","gopichettipalaiyam",27.7281908391004,1,77.43,11.46,77.6012152,11.2748185,"kargildistrict"
"868","gorakhpur",1.31113894798511,1,83.36,26.76,83.3731675,26.7605545,"gorakphur"
"869","goregaon",30.2818988452986,1,73.3,18.166667,73.3266559,17.8942612,"bhatghar"
"870","gormi",59.4584949983328,1,78.515,26.599444,79.1040432,26.5136064,"hanumantpur"
"871","gorur",105.897579543358,1,76.071667,12.819444,75.6208088,11.9709472,"kannurdistrict"
"872","gosainganj",23.3112558444355,1,82.383333,26.583333,82.5536513,26.4391539,"uttarpradeshstate"
"873","gossaigaon",0.230215783211527,1,89.97882,26.437868,89.9766792,26.4370914,"gossaigoan"
"874","govardhan",46.1226861373558,1,77.466667,27.5,77.8513786,27.7362406,"baksa"
"875","govindgarh",52.3874862332811,1,81.3,24.383333,80.83,24.58,"satnala"
"876","gua",9.10267300769801,1,85.383333,22.2,85.3058664,22.239433,"chhotanagra"
"877","gubbi",32.6973871215825,1,76.944444,13.310556,77.164167,13.108056,"kudur"
"878","gudalur",1.10620365949917,1,79.75,11.76,79.75,11.75,"cuddalore"
"879","gudari",28.1335865966243,1,83.783333,19.35,83.5829463,19.1815374,"jhiliguda"
"880","gudibanda",35.3927055936505,1,77.698333,13.669444,77.5741212,13.9654177,"bapanpalli"
"881","gudivada",36.933131776512,1,81,16.44,80.6602264,16.5024399,"nike"
"882","gudiyattam",28.0282014381261,1,78.86,12.95,79.0969841,12.8493075,"avarampalayam"
"883","gudur",24.4204091286994,1,79.84,14.15,80.026944,14.0258171,"vidyanagar"
"884","guhagar",30.452587633173,1,73.2,17.466667,73.456324,17.5900871,"kotwali"
"885","guirim",9.29335783509648,1,73.8,15.583333,73.8507279,15.6514267,"revora"
"886","gulabpura",46.8605614690895,1,74.666667,25.9,74.736462,25.4817609,"kuntwar"
"887","gulaothi",5.95965927097544,1,77.783333,28.6,77.8017021,28.6512725,"mahmudpur"
"888","gulbarga",55.6179991983215,1,76.82,17.34,76.3579401,17.5763706,"hiroli"
"889","gulmarg",2.96800906237499,1,74.383333,34.05,74.3976867,34.0260591,"goriwan"
"890","gumia",7.09204977284873,1,85.816667,23.783333,85.8844404,23.7978583,"bokarothermal"
"891","gumla",15.9815508560528,1,84.55,23.05,84.5222189,23.1920025,"gumladistrict"
"892","guna",33.7688731877892,1,77.3,24.65,77.6335659,24.648501,"goondhar"
"893","gundlupet",52.0554828930345,1,76.683333,11.8,76.6822375,11.3294173,"baramulladistrict"
"894","gundlupet",52.0554828930345,1,76.683333,11.8,76.6822375,11.3294173,"baramuladistrict"
"895","gunnaur",48.3661660001886,1,78.433333,28.25,77.9417391,28.2196199,"shahbaajpur"
"896","guntakal",60.4410229720224,1,77.37,15.18,77.6005911,14.6818877,"ananthapurd"
"897","guntur",21.3809296069068,1,80.44,16.31,80.611367,16.409781,"pedavadlapadu"
"898","gunupur",26.8850837807225,1,83.816667,19.083333,83.5829463,19.1815374,"jhiliguda"
"899","gurdaspur",0.742945879038066,1,75.4,32.04,75.4,32.0333,"gurdasdur"
"900","gurdaspur",0.742945879038066,1,75.4,32.04,75.4,32.0333,"gurdspur"
"901","gurh",48.6327955736797,1,81.516667,24.516667,81.4848785,24.9547532,"nagma"
"902","gurmatkal",14.6997497703135,1,77.4,16.866667,77.4687631,16.9818268,"medakdistrict"
"903","gursahaiganj",62.8899083336619,1,79.716667,27.116667,80.0981869,27.5705886,"northernindia"
"904","gursahaiganj",62.8899083336619,1,79.716667,27.116667,80.0981869,27.5705886,"uttarpradesh"
"905","gursarai",52.2946666660873,1,79.1788,25.6148,79.4506989,26.0176081,"madora"
"906","guruharsahai",6.97847535290721,1,74.416667,30.716667,74.4730782,30.6768451,"sharinwala"
"907","guskhara",14.1483478021301,1,87.75,23.5,87.6186379,23.4595265,"bardhamandistrict"
"908","guwahati",0.828437064922529,1,91.75,26.19,91.7474,26.1829,"panbazar"
"909","gwalior",42.0711084538147,1,78.17,26.23,77.7509303,26.1939132,"bagebar"
"910","gyanpur",13.9485829372126,1,82.466667,25.35,82.6041046,25.3340122,"bala"
"911","gyanpur",13.9485829372126,1,82.466667,25.35,82.6041046,25.3340122,"balla"
"912","hadgaon",81.3482139154416,1,77.666667,19.5,78.1988335,18.9665688,"siripur"
"913","haflong",2.9330249166494,1,93.033333,25.183333,93.0178839,25.1608968,"northcacharhillsdistrict"
"914","hailakandi",0.380727549138507,1,92.566667,24.683333,92.5638055,24.6811018,"hailabandi"
"915","hajan",5.75496711294015,1,74.301389,34.35,74.3440842,34.3120922,"dangiwachi"
"916","haldaur",14.8477492224222,1,78.283333,29.3,78.2219806,29.177326,"banipora"
"917","haldia",13.054560960103,1,88.09,22.08,87.983333,22.016667,"nandigram"
"918","haldibari",33.5051885800661,1,88.766667,26.333333,88.589,26.59,"belacoba"
"919","haldwani",1.46911394088853,1,79.52,29.23,79.5129767,29.2182644,"haldwanitown"
"920","haliyal",24.3795326404188,1,74.766667,15.333333,74.5492576,15.2699631,"badgund"
"921","halol",40.0624549866439,1,73.466667,22.5,73.1880618,22.2475172,"makarpur"
"922","halvad",83.9469592094817,1,71.183333,23.016667,71.1923805,22.258652,"gujarat"
"923","hamirpur",13.880187158081,1,76.516667,31.683333,76.5437655,31.5603175,"gori"
"924","handia",28.8587116176568,1,82.183333,25.383333,82.3004156,25.6211818,"unchdih"
"925","handwara",2.15950555985756,1,74.283333,34.4,74.3022879,34.4114958,"kulangam"
"926","hangal",60.2732754293965,1,75.133333,14.766667,74.8532717,14.295155,"husoor"
"927","hansi",10.5445087683423,1,75.95,29.11,75.851943,29.069596,"bhagana"
"928","hansot",43.5910565017442,1,72.8,21.583333,73.2205065,21.566381,"dehli"
"929","hanumangarh",31.5783784675869,1,74.29,29.62,74.2208673,29.8984197,"karadwala"
"930","harda",70.2233215745357,1,77.11,22.33,76.4911782,22.0652644,"chandrashekhar"
"931","hardoi",16.8255656127905,1,80.12,27.42,80.0981869,27.5705886,"northernindia"
"932","hardoi",16.8255656127905,1,80.12,27.42,80.0981869,27.5705886,"uttarpradesh"
"933","harduaganj",27.4335376304345,1,78.166667,27.95,78.0091925,27.7458122,"bijehara"
"934","hariana",3.40803753240042,1,75.840833,31.637778,75.8069082,31.6478976,"hoshiarpurdistrict"
"935","hariana",3.40803753240042,1,75.840833,31.637778,75.8069082,31.6478976,"hashiapurdistrict"
"936","hariana",3.40803753240042,1,75.840833,31.637778,75.8069082,31.6478976,"hoshiapurdistrict"
"937","haridwar",3.82529546168872,1,78.16,29.98,78.1642478,29.9456906,"hardwar"
"938","harihar",14.6104017390662,1,75.8,14.52,75.9238397,14.4663438,"davangeri"
"939","harij",49.4667367443099,1,71.9,23.7,72.3693252,23.5879607,"mehsana"
"940","harindanga",7.34340535962246,1,88.321389,22.038333,88.3190717,22.1046152,"lakshmikantapur"
"941","harpalpur",27.194348815592,1,79.3347,25.2884,79.4396622,25.0622533,"nowgong"
"942","harpanahalli",37.4696814349956,1,75.983333,14.8,75.9238397,14.4663438,"davangeri"
"943","harrai",32.7103970035015,1,79.216667,22.616667,79.285456,22.9050738,"bachay"
"944","harsud",25.2851686730934,1,76.733333,22.1,76.4911782,22.0652644,"chandrashekhar"
"945","harur",4.33278987587167,1,78.5,12.066667,78.4879809,12.1040054,"kurumbatti"
"946","hasanpur",27.4209845662712,1,78.28,28.72,78.4673426,28.9043537,"amroh"
"947","hassan",103.597285208154,1,76.08,13.01,75.1983113,13.37129,"sunkadamakki"
"948","hastinapur",19.1148665864299,1,78.016667,29.166667,77.8681706,29.053813,"sandhan"
"949","hata",19.7233697269148,1,83.740278,26.746111,83.84,26.9,"amkola"
"950","hathras",9.00397487339545,1,78.04,27.6,77.949593,27.5893062,"matu"
"951","hatta",21.2663344935266,1,79.6,24.116667,79.4056784,24.0456942,"sumblar"
"952","haveri",66.4456973655656,1,75.4,14.8,75.7138884,15.3172775,"karnatakastate"
"953","hazaribag",1.74766719899088,1,85.36,24.01,85.3691068,23.9966213,"hazaribagh"
"954","herbertpur",12.4391903326901,1,77.733333,30.45,77.8224332,30.5314615,"kilor"
"955","hesla",29.7727218163699,1,85.883333,24.066667,85.8844404,23.7978583,"bokarothermal"
"956","hilsa",20.5910313090942,1,85.283333,25.316667,85.4788065,25.2621826,"nalavdardistrict"
"957","himatnagar",60.3039681734424,1,72.96,23.6,72.3693252,23.5879607,"mehsana"
"958","hindaun",69.3433876575183,1,77.02,26.74,77.1887747,26.1328505,"harkhui"
"959","hindoria",22.9965388007039,1,79.566667,23.9,79.4056784,24.0456942,"sumblar"
"960","hindupur",18.1095901055098,1,77.48,13.83,77.5741212,13.9654177,"bapanpalli"
"961","hinganghat",14.3472801443089,1,78.83,20.56,78.96288,20.593684,"j+k"
